iter	Passed	Remaining
3276	5379	4470
3277	5381	4468
3278	5383	4466
3279	5384	4465
3280	5386	4463
3281	5387	4462
3282	5389	4460
3283	5391	4458
3284	5392	4456
3285	5394	4455
3286	5395	4453
3287	5397	4451
3288	5398	4450
3289	5400	4448
3290	5402	4446
3291	5403	4445
3292	5405	4443
3293	5406	4441
3294	5408	4440
3295	5410	4438
3296	5411	4436
3297	5413	4435
3298	5414	4433
3299	5416	4431
3300	5418	4429
3301	5419	4428
3302	5421	4426
3303	5422	4424
3304	5424	4423
3305	5426	4421
3306	5427	4420
3307	5429	4418
3308	5431	4416
3309	5433	4415
3310	5434	4413
3311	5436	4412
3312	5437	4410
3313	5439	4408
3314	5440	4406
3315	5442	4405
3316	5443	4403
3317	5445	4401
3318	5447	4400
3319	5448	4398
3320	5450	4396
3321	5451	4394
3322	5453	4393
3323	5455	4391
3324	5456	4389
3325	5458	4388
3326	5459	4386
3327	5461	4384
3328	5463	4383
3329	5464	4381
3330	5466	4379
3331	5467	4378
3332	5469	4376
3333	5471	4374
3334	5472	4373
3335	5474	4371
3336	5475	4369
3337	5477	4368
3338	5479	4366
3339	5480	4364
3340	5482	4363
3341	5483	4361
3342	5485	4359
3343	5486	4358
3344	5488	4356
3345	5490	4354
3346	5491	4352
3347	5493	4351
3348	5494	4349
3349	5496	4347
3350	5498	4346
3351	5499	4344
3352	5501	4343
3353	5503	4341
3354	5504	4339
3355	5506	4337
3356	5507	4336
3357	5509	4334
3358	5510	4332
3359	5512	4331
3360	5514	4329
3361	5515	4327
3362	5517	4326
3363	5518	4324
3364	5520	4322
3365	5521	4321
3366	5523	4319
3367	5525	4317
3368	5526	4316
3369	5528	4314
3370	5529	4312
3371	5531	4310
3372	5534	4310
3373	5535	4308
3374	5537	4306
3375	5539	4305
3376	5540	4303
3377	5542	4301
3378	5543	4300
3379	5545	4298
3380	5546	4296
3381	5548	4295
3382	5550	4293
3383	5551	4291
3384	5553	4290
3385	5554	4288
3386	5556	4286
3387	5558	4285
3388	5559	4283
3389	5561	4281
3390	5563	4280
3391	5564	4278
3392	5566	4276
3393	5568	4275
3394	5569	4273
3395	5571	4271
3396	5572	4270
3397	5574	4268
3398	5575	4266
3399	5577	4265
3400	5578	4263
3401	5580	4261
3402	5581	4259
3403	5583	4258
3404	5584	4256
3405	5586	4254
3406	5587	4252
3407	5589	4251
3408	5591	4249
3409	5592	4247
3410	5594	4246
3411	5596	4244
3412	5597	4242
3413	5599	4241
3414	5601	4239
3415	5602	4238
3416	5604	4236
3417	5605	4234
3418	5607	4233
3419	5609	4231
3420	5610	4229
3421	5612	4228
3422	5613	4226
3423	5615	4224
3424	5616	4222
3425	5618	4221
3426	5620	4219
3427	5622	4218
3428	5624	4216
3429	5625	4215
3430	5627	4213
3431	5628	4211
3432	5630	4210
3433	5631	4208
3434	5633	4206
3435	5635	4205
3436	5636	4203
3437	5638	4201
3438	5640	4200
3439	5641	4198
3440	5643	4196
3441	5644	4195
3442	5646	4193
3443	5647	4191
3444	5649	4189
3445	5650	4188
3446	5652	4186
3447	5654	4184
3448	5655	4183
3449	5657	4181
3450	5658	4179
3451	5660	4178
3452	5662	4176
3453	5663	4174
3454	5665	4173
3455	5666	4171
3456	5668	4169
3457	5669	4168
3458	5671	4166
3459	5673	4164
3460	5674	4163
3461	5676	4161
3462	5677	4159
3463	5679	4158
3464	5681	4156
3465	5682	4154
3466	5684	4152
3467	5685	4151
3468	5687	4149
3469	5688	4147
3470	5690	4146
3471	5692	4144
3472	5693	4142
3473	5695	4141
3474	5696	4139
3475	5698	4137
3476	5700	4136
3477	5701	4134
3478	5703	4132
3479	5705	4131
3480	5706	4129
3481	5708	4127
3482	5709	4126
3483	5711	4124
3484	5712	4122
3485	5714	4121
3486	5716	4119
3487	5717	4117
3488	5719	4116
3489	5720	4114
3490	5722	4112
3491	5724	4111
3492	5725	4109
3493	5727	4108
3494	5729	4106
3495	5730	4104
3496	5732	4102
3497	5733	4101
3498	5735	4099
3499	5737	4097
3500	5738	4096
3501	5740	4094
3502	5741	4092
3503	5743	4091
3504	5745	4089
3505	5747	4088
3506	5748	4086
3507	5750	4084
3508	5752	4083
3509	5753	4081
3510	5755	4079
3511	5756	4078
3512	5758	4076
3513	5759	4074
3514	5761	4073
3515	5762	4071
3516	5764	4069
3517	5766	4068
3518	5767	4066
3519	5769	4064
3520	5770	4062
3521	5772	4061
3522	5773	4059
3523	5775	4057
3524	5776	4056
3525	5778	4054
3526	5779	4052
3527	5781	4051
3528	5783	4049
3529	5784	4047
3530	5786	4046
3531	5787	4044
3532	5789	4042
3533	5791	4040
3534	5792	4039
3535	5794	4037
3536	5795	4035
3537	5797	4034
3538	5798	4032
3539	5800	4030
3540	5801	4029
3541	5803	4027
3542	5805	4026
3543	5807	4024
3544	5808	4022
3545	5810	4020
3546	5811	4019
3547	5813	4017
3548	5815	4016
3549	5817	4015
3550	5819	4013
3551	5821	4011
3552	5822	4010
3553	5824	4008
3554	5825	4006
3555	5827	4005
3556	5828	4003
3557	5830	4001
3558	5832	4000
3559	5833	3998
3560	5835	3996
3561	5837	3995
3562	5838	3993
3563	5840	3991
3564	5841	3990
3565	5843	3988
3566	5845	3986
3567	5846	3985
3568	5848	3983
3569	5849	3981
3570	5851	3980
3571	5853	3978
3572	5854	3976
3573	5856	3975
3574	5858	3974
3575	5860	3972
3576	5862	3970
3577	5863	3969
3578	5865	3967
3579	5866	3965
3580	5868	3964
3581	5870	3962
3582	5871	3960
3583	5873	3959
3584	5874	3957
3585	5876	3955
3586	5877	3954
3587	5879	3952
3588	5881	3950
3589	5882	3949
3590	5884	3947
3591	5885	3945
3592	5887	3944
3593	5889	3942
3594	5890	3940
3595	5892	3939
3596	5894	3937
3597	5895	3936
3598	5897	3934
3599	5899	3932
3600	5900	3931
3601	5902	3929
3602	5903	3927
3603	5905	3926
3604	5907	3924
3605	5908	3922
3606	5910	3921
3607	5912	3919
3608	5913	3917
3609	5916	3917
3610	5918	3915
3611	5919	3913
3612	5921	3912
3613	5923	3910
3614	5924	3908
3615	5926	3907
3616	5927	3905
3617	5929	3903
3618	5931	3902
3619	5932	3900
3620	5934	3898
3621	5935	3897
3622	5937	3895
3623	5939	3893
3624	5940	3892
3625	5942	3890
3626	5943	3888
3627	5945	3887
3628	5947	3885
3629	5948	3883
3630	5950	3882
3631	5951	3880
3632	5953	3878
3633	5955	3877
3634	5956	3875
3635	5958	3873
3636	5959	3872
3637	5961	3870
3638	5963	3868
3639	5964	3867
3640	5966	3865
3641	5967	3863
3642	5969	3862
3643	5970	3860
3644	5972	3858
3645	5974	3857
3646	5975	3855
3647	5977	3853
3648	5978	3852
3649	5980	3850
3650	5982	3848
3651	5983	3847
3652	5985	3845
3653	5987	3843
3654	5988	3842
3655	5990	3840
3656	5991	3838
3657	5993	3837
3658	5999	3838
3659	6000	3836
3660	6002	3835
3661	6004	3833
3662	6005	3831
3663	6007	3830
3664	6009	3828
3665	6011	3827
3666	6013	3826
3667	6015	3824
3668	6017	3822
3669	6019	3821
3670	6021	3819
3671	6022	3818
3672	6024	3817
3673	6026	3815
3674	6028	3814
3675	6030	3812
3676	6032	3810
3677	6034	3809
3678	6036	3808
3679	6037	3806
3680	6039	3804
3681	6042	3803
3682	6044	3802
3683	6046	3801
3684	6048	3799
3685	6050	3798
3686	6051	3796
3687	6057	3797
3688	6059	3796
3689	6061	3794
3690	6063	3793
3691	6065	3791
3692	6067	3790
3693	6069	3788
3694	6071	3787
3695	6077	3788
3696	6079	3787
3697	6082	3786
3698	6084	3784
3699	6085	3783
3700	6087	3781
3701	6089	3779
3702	6090	3778
3703	6092	3776
3704	6093	3774
3705	6095	3773
3706	6097	3771
3707	6098	3769
3708	6100	3768
3709	6101	3766
3710	6103	3764
3711	6105	3763
3712	6106	3761
3713	6108	3759
3714	6110	3758
3715	6111	3756
3716	6113	3754
3717	6114	3753
3718	6116	3751
3719	6118	3749
3720	6119	3748
3721	6121	3746
3722	6122	3744
3723	6124	3743
3724	6126	3741
3725	6127	3739
3726	6129	3738
3727	6130	3736
3728	6132	3734
3729	6134	3733
3730	6136	3731
3731	6138	3730
3732	6139	3728
3733	6141	3726
3734	6142	3725
3735	6144	3723
3736	6145	3721
3737	6147	3720
3738	6149	3718
3739	6150	3716
3740	6152	3715
3741	6153	3713
3742	6155	3711
3743	6157	3710
3744	6158	3708
3745	6160	3706
3746	6161	3705
3747	6163	3703
3748	6165	3701
3749	6166	3700
3750	6168	3698
3751	6170	3696
3752	6171	3695
3753	6173	3693
3754	6174	3691
3755	6176	3690
3756	6177	3688
3757	6179	3686
3758	6181	3684
3759	6182	3683
3760	6184	3681
3761	6185	3679
3762	6187	3678
3763	6189	3676
3764	6190	3674
3765	6192	3673
3766	6193	3671
3767	6195	3669
3768	6197	3668
3769	6198	3666
3770	6200	3665
3771	6202	3663
3772	6203	3661
3773	6205	3660
3774	6207	3658
3775	6208	3656
3776	6210	3655
3777	6211	3653
3778	6213	3651
3779	6214	3650
3780	6216	3648
3781	6218	3646
3782	6219	3644
3783	6221	3643
3784	6222	3641
3785	6224	3639
3786	6226	3638
3787	6227	3636
3788	6229	3634
3789	6230	3633
3790	6232	3631
3791	6234	3630
3792	6235	3628
3793	6237	3626
3794	6239	3625
3795	6240	3623
3796	6242	3621
3797	6243	3620
3798	6245	3618
3799	6247	3616
3800	6248	3615
3801	6250	3613
3802	6251	3611
3803	6253	3610
3804	6255	3608
3805	6257	3607
3806	6259	3605
3807	6260	3603
3808	6262	3602
3809	6263	3600
3810	6265	3598
3811	6267	3597
3812	6268	3595
3813	6270	3593
3814	6271	3592
3815	6273	3590
3816	6275	3588
3817	6276	3587
3818	6278	3585
3819	6280	3583
3820	6281	3582
3821	6283	3580
3822	6284	3578
3823	6286	3577
3824	6287	3575
3825	6289	3573
3826	6291	3572
3827	6292	3570
3828	6294	3568
3829	6295	3567
3830	6297	3565
3831	6299	3563
3832	6301	3562
3833	6303	3560
3834	6304	3559
3835	6306	3557
3836	6308	3555
3837	6309	3554
3838	6311	3552
3839	6312	3550
3840	6314	3549
3841	6315	3547
3842	6317	3545
3843	6319	3544
3844	6320	3542
3845	6322	3540
3846	6323	3539
3847	6325	3537
3848	6326	3535
3849	6328	3534
3850	6330	3532
3851	6331	3530
3852	6333	3529
3853	6334	3527
3854	6336	3525
3855	6340	3525
3856	6341	3523
3857	6343	3521
3858	6345	3520
3859	6346	3518
3860	6348	3516
3861	6349	3515
3862	6351	3513
3863	6353	3511
3864	6354	3510
3865	6356	3508
3866	6357	3506
3867	6359	3505
3868	6361	3503
3869	6362	3501
3870	6364	3500
3871	6366	3498
3872	6367	3497
3873	6369	3495
3874	6370	3493
3875	6372	3492
3876	6374	3490
3877	6375	3488
3878	6377	3487
3879	6378	3485
3880	6380	3483
3881	6382	3482
3882	6383	3480
3883	6385	3478
3884	6386	3477
3885	6388	3475
3886	6389	3473
3887	6391	3471
3888	6393	3470
3889	6394	3468
3890	6396	3467
3891	6398	3465
3892	6399	3463
3893	6401	3462
3894	6403	3460
3895	6404	3458
3896	6406	3457
3897	6407	3455
3898	6409	3453
3899	6411	3452
3900	6416	3452
3901	6418	3450
3902	6420	3449
3903	6422	3447
3904	6424	3446
3905	6425	3444
3906	6427	3443
3907	6429	3441
3908	6431	3440
3909	6433	3438
3910	6435	3437
3911	6437	3435
3912	6439	3434
3913	6441	3432
3914	6443	3431
3915	6445	3430
3916	6447	3428
3917	6449	3427
3918	6451	3425
3919	6453	3424
3920	6455	3422
3921	6457	3421
3922	6460	3420
3923	6462	3419
3924	6464	3417
3925	6466	3415
3926	6467	3414
3927	6469	3412
3928	6471	3410
3929	6472	3409
3930	6474	3407
3931	6476	3406
3932	6477	3404
3933	6479	3402
3934	6480	3401
3935	6482	3399
3936	6484	3397
3937	6489	3398
3938	6496	3399
3939	6499	3398
3940	6501	3396
3941	6503	3395
3942	6505	3393
3943	6507	3392
3944	6509	3390
3945	6511	3389
3946	6513	3387
3947	6515	3386
3948	6517	3385
3949	6519	3383
3950	6521	3382
3951	6525	3381
3952	6527	3380
3953	6529	3378
3954	6531	3377
3955	6533	3375
3956	6535	3374
3957	6537	3372
3958	6539	3371
3959	6543	3371
3960	6545	3369
3961	6547	3367
3962	6548	3366
3963	6550	3364
3964	6552	3362
3965	6553	3361
3966	6555	3359
3967	6557	3357
3968	6558	3356
3969	6560	3354
3970	6562	3352
3971	6563	3351
3972	6565	3349
3973	6568	3348
3974	6570	3347
3975	6571	3345
3976	6574	3344
3977	6576	3342
3978	6578	3341
3979	6581	3340
3980	6583	3339
3981	6587	3338
3982	6589	3336
3983	6591	3335
3984	6593	3333
3985	6595	3332
3986	6597	3331
3987	6599	3329
3988	6601	3328
3989	6603	3326
3990	6605	3325
3991	6607	3323
3992	6609	3322
3993	6611	3320
3994	6614	3319
3995	6623	3321
3996	6625	3320
3997	6627	3318
3998	6629	3317
3999	6631	3315
4000	6633	3314
4001	6637	3313
4002	6639	3312
4003	6641	3310
4004	6642	3308
4005	6644	3307
4006	6646	3305
4007	6647	3304
4008	6649	3302
4009	6651	3300
4010	6653	3299
4011	6655	3297
4012	6660	3297
4013	6662	3296
4014	6664	3294
4015	6666	3293
4016	6667	3291
4017	6669	3289
4018	6670	3288
4019	6672	3286
4020	6674	3284
4021	6675	3283
4022	6677	3281
4023	6679	3279
4024	6680	3278
4025	6682	3276
4026	6683	3274
4027	6685	3273
4028	6688	3271
4029	6689	3270
4030	6691	3268
4031	6692	3266
4032	6694	3265
4033	6696	3263
4034	6697	3261
4035	6699	3260
4036	6701	3258
4037	6702	3256
4038	6704	3255
4039	6705	3253
4040	6707	3251
4041	6709	3250
4042	6710	3248
4043	6712	3246
4044	6714	3244
4045	6715	3243
4046	6717	3241
4047	6718	3239
4048	6720	3238
4049	6722	3236
4050	6724	3235
4051	6725	3233
4052	6727	3231
4053	6728	3230
4054	6730	3228
4055	6732	3226
4056	6733	3225
4057	6735	3223
4058	6737	3221
4059	6738	3219
4060	6740	3218
4061	6741	3216
4062	6743	3214
4063	6745	3213
4064	6746	3211
4065	6748	3209
4066	6749	3208
4067	6751	3206
4068	6753	3204
4069	6754	3203
4070	6756	3201
4071	6757	3199
4072	6759	3198
4073	6761	3196
4074	6762	3194
4075	6764	3192
4076	6765	3191
4077	6767	3189
4078	6769	3187
4079	6770	3186
4080	6772	3184
4081	6773	3182
4082	6775	3181
4083	6776	3179
4084	6778	3177
4085	6781	3176
4086	6783	3174
4087	6784	3173
4088	6786	3171
4089	6788	3169
4090	6789	3168
4091	6791	3166
4092	6792	3164
4093	6794	3163
4094	6795	3161
4095	6797	3159
4096	6798	3157
4097	6800	3156
4098	6801	3154
4099	6803	3152
4100	6805	3151
4101	6806	3149
4102	6808	3147
4103	6809	3146
4104	6811	3144
4105	6812	3142
4106	6814	3140
4107	6816	3139
4108	6817	3137
4109	6820	3136
4110	6821	3134
4111	6823	3133
4112	6825	3131
4113	6826	3129
4114	6828	3127
4115	6830	3126
4116	6831	3124
4117	6833	3122
4118	6834	3121
4119	6836	3119
4120	6838	3117
4121	6839	3116
4122	6841	3114
4123	6842	3112
4124	6844	3111
4125	6846	3109
4126	6847	3107
4127	6849	3106
4128	6850	3104
4129	6852	3102
4130	6854	3101
4131	6855	3099
4132	6857	3097
4133	6859	3096
4134	6860	3094
4135	6862	3092
4136	6863	3090
4137	6865	3089
4138	6866	3087
4139	6868	3085
4140	6870	3084
4141	6871	3082
4142	6873	3080
4143	6874	3079
4144	6876	3077
4145	6878	3075
4146	6879	3074
4147	6881	3072
4148	6882	3070
4149	6884	3069
4150	6886	3067
4151	6887	3065
4152	6889	3064
4153	6891	3062
4154	6892	3060
4155	6894	3059
4156	6896	3057
4157	6897	3055
4158	6899	3053
4159	6900	3052
4160	6902	3050
4161	6904	3049
4162	6905	3047
4163	6907	3045
4164	6908	3043
4165	6910	3042
4166	6912	3040
4167	6913	3038
4168	6915	3037
4169	6916	3035
4170	6918	3033
4171	6919	3032
4172	6921	3030
4173	6923	3028
4174	6924	3026
4175	6926	3025
4176	6927	3023
4177	6929	3021
4178	6930	3020
4179	6932	3018
4180	6933	3016
4181	6935	3014
4182	6937	3013
4183	6938	3011
4184	6940	3009
4185	6941	3008
4186	6943	3006
4187	6945	3004
4188	6946	3003
4189	6948	3001
4190	6949	2999
4191	6951	2998
4192	6953	2996
4193	6954	2994
4194	6956	2993
4195	6957	2991
4196	6959	2989
4197	6960	2987
4198	6962	2986
4199	6964	2984
4200	6965	2982
4201	6967	2981
4202	6968	2979
4203	6970	2977
4204	6972	2976
4205	6973	2974
4206	6975	2972
4207	6976	2971
4208	6978	2969
4209	6980	2967
4210	6981	2966
4211	6983	2964
4212	6984	2962
4213	6986	2960
4214	6987	2959
4215	6989	2957
4216	6991	2955
4217	6992	2954
4218	6994	2952
4219	6996	2950
4220	6997	2949
4221	6999	2947
4222	7000	2945
4223	7002	2944
4224	7004	2942
4225	7005	2940
4226	7007	2939
4227	7008	2937
4228	7010	2935
4229	7012	2934
4230	7013	2932
4231	7015	2930
4232	7016	2929
4233	7018	2927
4234	7020	2925
4235	7021	2924
4236	7023	2922
4237	7024	2920
4238	7026	2918
4239	7027	2917
4240	7029	2915
4241	7031	2913
4242	7032	2912
4243	7034	2910
4244	7035	2908
4245	7037	2907
4246	7039	2905
4247	7041	2903
4248	7047	2904
4249	7049	2902
4250	7051	2901
4251	7052	2899
4252	7054	2897
4253	7056	2896
4254	7057	2894
4255	7059	2892
4256	7060	2890
4257	7062	2889
4258	7064	2887
4259	7065	2886
4260	7067	2884
4261	7068	2882
4262	7070	2880
4263	7073	2879
4264	7074	2878
4265	7076	2876
4266	7078	2874
4267	7079	2872
4268	7081	2871
4269	7082	2869
4270	7084	2867
4271	7085	2866
4272	7087	2864
4273	7089	2862
4274	7090	2861
4275	7092	2859
4276	7093	2857
4277	7095	2856
4278	7096	2854
4279	7098	2852
4280	7100	2850
4281	7101	2849
4282	7103	2847
4283	7104	2845
4284	7106	2844
4285	7108	2842
4286	7109	2840
4287	7111	2839
4288	7112	2837
4289	7114	2835
4290	7115	2834
4291	7117	2832
4292	7119	2830
4293	7120	2829
4294	7122	2827
4295	7123	2825
4296	7125	2823
4297	7126	2822
4298	7128	2820
4299	7130	2818
4300	7131	2817
4301	7133	2815
4302	7135	2813
4303	7136	2812
4304	7138	2810
4305	7140	2808
4306	7141	2807
4307	7143	2805
4308	7145	2803
4309	7146	2802
4310	7148	2800
4311	7149	2798
4312	7151	2797
4313	7153	2795
4314	7154	2793
4315	7156	2792
4316	7157	2790
4317	7159	2788
4318	7160	2787
4319	7162	2785
4320	7164	2783
4321	7166	2782
4322	7168	2780
4323	7170	2779
4324	7171	2777
4325	7173	2775
4326	7174	2774
4327	7176	2772
4328	7177	2770
4329	7179	2768
4330	7180	2767
4331	7182	2765
4332	7183	2763
4333	7185	2762
4334	7186	2760
4335	7188	2758
4336	7189	2756
4337	7191	2755
4338	7193	2753
4339	7194	2751
4340	7196	2750
4341	7197	2748
4342	7199	2746
4343	7201	2745
4344	7202	2743
4345	7204	2741
4346	7206	2740
4347	7207	2738
4348	7209	2736
4349	7211	2735
4350	7212	2733
4351	7214	2731
4352	7215	2730
4353	7217	2728
4354	7219	2726
4355	7220	2725
4356	7222	2723
4357	7224	2721
4358	7225	2720
4359	7227	2718
4360	7228	2716
4361	7230	2715
4362	7232	2713
4363	7233	2711
4364	7235	2710
4365	7236	2708
4366	7238	2706
4367	7239	2705
4368	7241	2703
4369	7243	2701
4370	7244	2699
4371	7246	2698
4372	7247	2696
4373	7249	2694
4374	7250	2693
4375	7252	2691
4376	7254	2689
4377	7255	2688
4378	7257	2686
4379	7258	2684
4380	7260	2683
4381	7262	2681
4382	7263	2679
4383	7266	2678
4384	7268	2676
4385	7269	2675
4386	7271	2673
4387	7273	2671
4388	7274	2670
4389	7276	2668
4390	7277	2666
4391	7279	2665
4392	7280	2663
4393	7282	2661
4394	7284	2660
4395	7285	2658
4396	7287	2656
4397	7288	2655
4398	7290	2653
4399	7291	2651
4400	7293	2649
4401	7295	2648
4402	7296	2646
4403	7298	2644
4404	7300	2643
4405	7302	2641
4406	7303	2640
4407	7305	2638
4408	7307	2636
4409	7308	2635
4410	7310	2633
4411	7311	2631
4412	7313	2630
4413	7315	2628
4414	7316	2626
4415	7318	2625
4416	7320	2623
4417	7321	2621
4418	7323	2620
4419	7325	2618
4420	7326	2616
4421	7328	2615
4422	7330	2613
4423	7331	2611
4424	7333	2610
4425	7334	2608
4426	7336	2606
4427	7337	2605
4428	7339	2603
4429	7340	2601
4430	7342	2599
4431	7344	2598
4432	7345	2596
4433	7347	2594
4434	7348	2593
4435	7350	2591
4436	7351	2589
4437	7353	2588
4438	7355	2586
4439	7356	2584
4440	7359	2583
4441	7360	2581
4442	7362	2580
4443	7364	2578
4444	7365	2576
4445	7367	2575
4446	7368	2573
4447	7370	2571
4448	7371	2569
4449	7373	2568
4450	7374	2566
4451	7376	2564
4452	7378	2563
4453	7379	2561
4454	7381	2559
4455	7382	2558
4456	7384	2556
4457	7386	2554
4458	7387	2553
4459	7389	2551
4460	7390	2549
4461	7392	2548
4462	7394	2546
4463	7395	2544
4464	7397	2543
4465	7398	2541
4466	7400	2539
4467	7401	2537
4468	7403	2536
4469	7405	2534
4470	7406	2532
4471	7408	2531
4472	7409	2529
4473	7411	2527
4474	7413	2526
4475	7414	2524
4476	7416	2522
4477	7417	2521
4478	7419	2519
4479	7421	2517
4480	7422	2516
4481	7424	2514
4482	7425	2512
4483	7427	2511
4484	7428	2509
4485	7430	2507
4486	7432	2506
4487	7433	2504
4488	7435	2502
4489	7436	2501
4490	7438	2499
4491	7440	2497
4492	7441	2496
4493	7443	2494
4494	7444	2492
4495	7446	2490
4496	7447	2489
4497	7449	2487
4498	7451	2485
4499	7452	2484
4500	7454	2482
4501	7455	2480
4502	7457	2479
4503	7459	2477
4504	7460	2475
4505	7462	2474
4506	7463	2472
4507	7465	2470
4508	7466	2469
4509	7468	2467
4510	7470	2465
4511	7471	2464
4512	7473	2462
4513	7474	2460
4514	7476	2459
4515	7477	2457
4516	7479	2455
4517	7481	2453
4518	7482	2452
4519	7484	2450
4520	7485	2448
4521	7487	2447
4522	7489	2445
4523	7490	2443
4524	7492	2442
4525	7493	2440
4526	7495	2438
4527	7496	2437
4528	7498	2435
4529	7499	2433
4530	7501	2432
4531	7503	2430
4532	7504	2428
4533	7506	2427
4534	7507	2425
4535	7509	2423
4536	7510	2421
4537	7512	2420
4538	7513	2418
4539	7515	2416
4540	7516	2415
4541	7518	2413
4542	7520	2411
4543	7521	2410
4544	7523	2408
4545	7525	2406
4546	7526	2405
4547	7528	2403
4548	7529	2401
4549	7531	2400
4550	7533	2398
4551	7534	2396
4552	7536	2395
4553	7537	2393
4554	7539	2391
4555	7540	2390
4556	7542	2388
4557	7544	2386
4558	7546	2385
4559	7547	2383
4560	7549	2382
4561	7551	2380
4562	7553	2378
4563	7554	2377
4564	7556	2375
4565	7558	2373
4566	7559	2371
4567	7561	2370
4568	7562	2368
4569	7564	2366
4570	7565	2365
4571	7567	2363
4572	7568	2361
4573	7570	2360
4574	7572	2358
4575	7573	2356
4576	7575	2355
4577	7576	2353
4578	7578	2351
4579	7579	2350
4580	7581	2348
4581	7583	2346
4582	7584	2345
4583	7586	2343
4584	7587	2341
4585	7589	2340
4586	7591	2338
4587	7592	2336
4588	7594	2335
4589	7595	2333
4590	7597	2331
4591	7598	2329
4592	7600	2328
4593	7602	2326
4594	7603	2324
4595	7605	2323
4596	7606	2321
4597	7608	2319
4598	7609	2318
4599	7611	2316
4600	7613	2314
4601	7614	2313
4602	7616	2311
4603	7617	2309
4604	7619	2308
4605	7620	2306
4606	7622	2304
4607	7624	2303
4608	7625	2301
4609	7627	2299
4610	7628	2298
4611	7630	2296
4612	7631	2294
4613	7633	2293
4614	7635	2291
4615	7636	2289
4616	7638	2288
4617	7640	2286
4618	7641	2284
4619	7643	2283
4620	7645	2281
4621	7646	2279
4622	7648	2278
4623	7650	2276
4624	7651	2274
4625	7653	2273
4626	7654	2271
4627	7656	2269
4628	7657	2268
4629	7659	2266
4630	7661	2264
4631	7662	2263
4632	7664	2261
4633	7665	2259
4634	7667	2258
4635	7669	2256
4636	7670	2254
4637	7672	2253
4638	7673	2251
4639	7675	2249
4640	7677	2248
4641	7678	2246
4642	7680	2244
4643	7681	2243
4644	7683	2241
4645	7685	2239
4646	7686	2238
4647	7688	2236
4648	7689	2234
4649	7691	2233
4650	7693	2231
4651	7694	2229
4652	7696	2228
4653	7697	2226
4654	7699	2224
4655	7701	2223
4656	7702	2221
4657	7704	2219
4658	7705	2218
4659	7707	2216
4660	7709	2214
4661	7710	2212
4662	7712	2211
4663	7714	2209
4664	7715	2208
4665	7717	2206
4666	7718	2204
4667	7720	2203
4668	7722	2201
4669	7723	2199
4670	7725	2198
4671	7726	2196
4672	7728	2194
4673	7730	2193
4674	7731	2191
4675	7733	2189
4676	7734	2188
4677	7736	2186
4678	7738	2184
4679	7739	2183
4680	7742	2181
4681	7744	2180
4682	7746	2178
4683	7747	2176
4684	7749	2175
4685	7751	2173
4686	7752	2171
4687	7754	2170
4688	7756	2168
4689	7758	2166
4690	7759	2165
4691	7761	2163
4692	7762	2161
4693	7764	2160
4694	7765	2158
4695	7767	2156
4696	7769	2155
4697	7770	2153
4698	7772	2151
4699	7773	2150
4700	7775	2148
4701	7776	2146
4702	7778	2145
4703	7779	2143
4704	7782	2141
4705	7784	2140
4706	7785	2138
4707	7787	2137
4708	7788	2135
4709	7790	2133
4710	7792	2132
4711	7794	2130
4712	7795	2128
4713	7797	2127
4714	7798	2125
4715	7800	2123
4716	7802	2122
4717	7804	2120
4718	7806	2119
4719	7807	2117
4720	7809	2115
4721	7811	2114
4722	7812	2112
4723	7814	2110
4724	7815	2109
4725	7817	2107
4726	7819	2105
4727	7820	2104
4728	7822	2102
4729	7823	2100
4730	7825	2099
4731	7827	2097
4732	7828	2095
4733	7830	2094
4734	7832	2092
4735	7833	2090
4736	7835	2089
4737	7836	2087
4738	7838	2085
4739	7839	2084
4740	7841	2082
4741	7843	2080
4742	7845	2079
4743	7847	2077
4744	7849	2075
4745	7850	2074
4746	7852	2072
4747	7853	2070
4748	7855	2069
4749	7856	2067
4750	7858	2065
4751	7859	2064
4752	7861	2062
4753	7863	2060
4754	7864	2059
4755	7866	2057
4756	7867	2055
4757	7869	2054
4758	7871	2052
4759	7872	2050
4760	7874	2049
4761	7875	2047
4762	7877	2045
4763	7879	2044
4764	7880	2042
4765	7882	2040
4766	7883	2039
4767	7885	2037
4768	7887	2035
4769	7888	2034
4770	7890	2032
4771	7891	2030
4772	7893	2029
4773	7895	2027
4774	7896	2025
4775	7898	2024
4776	7899	2022
4777	7901	2020
4778	7902	2019
4779	7904	2017
4780	7906	2015
4781	7907	2014
4782	7909	2012
4783	7911	2010
4784	7912	2009
4785	7914	2007
4786	7916	2005
4787	7917	2004
4788	7919	2002
4789	7921	2000
4790	7922	1999
4791	7924	1997
4792	7925	1995
4793	7927	1994
4794	7928	1992
4795	7930	1990
4796	7932	1989
4797	7933	1987
4798	7936	1986
4799	7937	1984
4800	7939	1982
4801	7941	1981
4802	7942	1979
4803	7944	1977
4804	7945	1976
4805	7947	1974
4806	7948	1972
4807	7950	1971
4808	7952	1969
4809	7953	1967
4810	7955	1966
4811	7956	1964
4812	7958	1962
4813	7959	1961
4814	7961	1959
4815	7963	1957
4816	7964	1956
4817	7966	1954
4818	7967	1952
4819	7969	1951
4820	7971	1949
4821	7972	1947
4822	7974	1946
4823	7976	1944
4824	7977	1942
4825	7979	1941
4826	7980	1939
4827	7982	1937
4828	7984	1936
4829	7985	1934
