iter	RMSE
2910	0.08448550388
2911	0.08447984712
2912	0.08446951595
2913	0.08445533062
2914	0.08445382794
2915	0.08445224719
2916	0.08444086532
2917	0.08442772413
2918	0.08441755269
2919	0.08440890483
2920	0.08440674947
2921	0.08439594929
2922	0.0843881682
2923	0.08437793935
2924	0.0843683553
2925	0.08435178378
2926	0.08434733038
2927	0.0843380177
2928	0.08432303116
2929	0.08431458258
2930	0.0843032331
2931	0.08429688959
2932	0.08428848941
2933	0.08427977595
2934	0.08427255158
2935	0.08426858192
2936	0.08426123577
2937	0.08425389743
2938	0.08424281703
2939	0.08423307189
2940	0.08421662635
2941	0.08420498002
2942	0.08420350063
2943	0.08419275637
2944	0.08417894249
2945	0.08416964775
2946	0.08416437952
2947	0.08416308539
2948	0.08415760484
2949	0.08415213006
2950	0.0841460103
2951	0.08413885468
2952	0.08412986555
2953	0.08411919466
2954	0.08411410196
2955	0.084104738
2956	0.08409488795
2957	0.08408092164
2958	0.08407297841
2959	0.08406181169
2960	0.08405736915
2961	0.0840489429
2962	0.08403906804
2963	0.08403100598
2964	0.08401737612
2965	0.08400674042
2966	0.08400173228
2967	0.08399560861
2968	0.08399003686
2969	0.08397971723
2970	0.08397364643
2971	0.0839721033
2972	0.08396677368
2973	0.08395632975
2974	0.08394907612
2975	0.08394187622
2976	0.08393585492
2977	0.08392947337
2978	0.08392087454
2979	0.08390897194
2980	0.08389852461
2981	0.08388949454
2982	0.08388311517
2983	0.0838792081
2984	0.08387168247
2985	0.08387024374
2986	0.08385856079
2987	0.0838494216
2988	0.08384195374
2989	0.08383716195
2990	0.08382988492
2991	0.08381909821
2992	0.08380868305
2993	0.08380516966
2994	0.08380088426
2995	0.0837939444
2996	0.08378539878
2997	0.0837801523
2998	0.08377109255
2999	0.08375701535
3000	0.08375213297
3001	0.08374874445
3002	0.08374243566
3003	0.08373467869
3004	0.0837276298
3005	0.08372015957
3006	0.08371031868
3007	0.08369982486
3008	0.08369283291
3009	0.08368780779
3010	0.0836815081
3011	0.0836745708
3012	0.08366114634
3013	0.08364775001
3014	0.08364046342
3015	0.08363505946
3016	0.08362422946
3017	0.08361700257
3018	0.08361548552
3019	0.08360753557
3020	0.08360072396
3021	0.0835878508
3022	0.08357973858
3023	0.08357129546
3024	0.08356125791
3025	0.0835503995
3026	0.08353698734
3027	0.08353195632
3028	0.08352548395
3029	0.08352165392
3030	0.08350840803
3031	0.08350138698
3032	0.08349457704
3033	0.08348427607
3034	0.08347727935
3035	0.08347047895
3036	0.08346139782
3037	0.08345641368
3038	0.08344766047
3039	0.0834393705
3040	0.08342652146
3041	0.08341418592
3042	0.08340807993
3043	0.08340162285
3044	0.08339136884
3045	0.08338758144
3046	0.08338092487
3047	0.08336767517
3048	0.08335863533
3049	0.08335242041
3050	0.08334018204
3051	0.08333060862
3052	0.08332276653
3053	0.0833088284
3054	0.08329626764
3055	0.08328428302
3056	0.08327967366
3057	0.08326756757
3058	0.0832596247
3059	0.08325243726
3060	0.08323857503
3061	0.08323072078
3062	0.08322019795
3063	0.08321055951
3064	0.08319893327
3065	0.08319002491
3066	0.0831887852
3067	0.08317750236
3068	0.08316734035
3069	0.08316063592
3070	0.08315866326
3071	0.08315330703
3072	0.08315182019
3073	0.08314547486
3074	0.08313575062
3075	0.08312509871
3076	0.08311895461
3077	0.0831139562
3078	0.08310769005
3079	0.08310240006
3080	0.08309366874
3081	0.08308651616
3082	0.08307441118
3083	0.08306622881
3084	0.0830525782
3085	0.08304512088
3086	0.08304390751
3087	0.08303862171
3088	0.08302744328
3089	0.08302332402
3090	0.0830163227
3091	0.08301294403
3092	0.08299762398
3093	0.08298740994
3094	0.08298039824
3095	0.08297192792
3096	0.08296990128
3097	0.08295961712
3098	0.08295122152
3099	0.08294336973
3100	0.08293432956
3101	0.0829276765
3102	0.08291960773
3103	0.08290902365
3104	0.08290114177
3105	0.08289424895
3106	0.08288506826
3107	0.08287958113
3108	0.08287158444
3109	0.08286796048
3110	0.08286221766
3111	0.08285173261
3112	0.08284126476
3113	0.08283632885
3114	0.08282536444
3115	0.08281025797
3116	0.08280321922
3117	0.08280187569
3118	0.08279547075
3119	0.08279050396
3120	0.08278567289
3121	0.08277892572
3122	0.08277256412
3123	0.08276467863
3124	0.08275525543
3125	0.08274476591
3126	0.08273648536
3127	0.08273105106
3128	0.08271873802
3129	0.08271289537
3130	0.08270710087
3131	0.08269923442
3132	0.08269724178
3133	0.08268802783
3134	0.08267557327
3135	0.08266565648
3136	0.08265651321
3137	0.08264557164
3138	0.08263446431
3139	0.08262294178
3140	0.08260937198
3141	0.08259748787
3142	0.08258400026
3143	0.08257826888
3144	0.08256778847
3145	0.08256621024
3146	0.08255202908
3147	0.08254306849
3148	0.08254163645
3149	0.08253578774
3150	0.08252801195
3151	0.08251519356
3152	0.08250899042
3153	0.08250093442
3154	0.08249234807
3155	0.0824869786
3156	0.08247447813
3157	0.08246410887
3158	0.08245007247
3159	0.08244529725
3160	0.08243193607
3161	0.0824245944
3162	0.0824113926
3163	0.08240324789
3164	0.0823942813
3165	0.08238890995
3166	0.08237962519
3167	0.08236682007
3168	0.08236540037
3169	0.08235813233
3170	0.08234964096
3171	0.08234179126
3172	0.08233613683
3173	0.08232903696
3174	0.0823132773
3175	0.08230560896
3176	0.08229399665
3177	0.08228504695
3178	0.08227906296
3179	0.08226651037
3180	0.08225928146
3181	0.08225118301
3182	0.08223960704
3183	0.08223819365
3184	0.08222715105
3185	0.08221922789
3186	0.0822078744
3187	0.08220309621
3188	0.08219712404
3189	0.08219113005
3190	0.08218146642
3191	0.08217425587
3192	0.08216876304
3193	0.08215997679
3194	0.0821548743
3195	0.08214683418
3196	0.08214205695
3197	0.08213611182
3198	0.0821269817
3199	0.08211580394
3200	0.0821143983
3201	0.08210560775
3202	0.08209919405
3203	0.08208662592
3204	0.08207989791
3205	0.08207066252
3206	0.08206501219
3207	0.08206021572
3208	0.08204939726
3209	0.08204301018
3210	0.08203593269
3211	0.08202761433
3212	0.08201625613
3213	0.08200342028
3214	0.08199589358
3215	0.08199031432
3216	0.08198195332
3217	0.0819772207
3218	0.08197415388
3219	0.08196311416
3220	0.08195214906
3221	0.0819491664
3222	0.08194363468
3223	0.08193789721
3224	0.08193206543
3225	0.08192380059
3226	0.0819169895
3227	0.08191383494
3228	0.08191199452
3229	0.08190571339
3230	0.08190046485
3231	0.08189582416
3232	0.08188605653
3233	0.08187863006
3234	0.0818740325
3235	0.08186398804
3236	0.08185002616
3237	0.08184510426
3238	0.08184124878
3239	0.08183431546
3240	0.0818266416
3241	0.08181600066
3242	0.08181128386
3243	0.08179995125
3244	0.08179601968
3245	0.08178752706
3246	0.08178079809
3247	0.08177204255
3248	0.08176690879
3249	0.08175610083
3250	0.08174306462
3251	0.08172601105
3252	0.08172052082
3253	0.08171117147
3254	0.08170658299
3255	0.0816923835
3256	0.08168160055
3257	0.08167370385
3258	0.08166465572
3259	0.08166023883
3260	0.0816447974
3261	0.08163770364
3262	0.0816308497
3263	0.08161616618
3264	0.08161165392
3265	0.08160361528
3266	0.08159001725
3267	0.0815858935
3268	0.08157971367
3269	0.08157526157
3270	0.08156866361
3271	0.08155958469
3272	0.0815480225
3273	0.08153864756
3274	0.08153051984
3275	0.08152592964
3276	0.08151914168
3277	0.08150889892
3278	0.0815034755
3279	0.08149053261
3280	0.08147682872
3281	0.08146960897
3282	0.0814598026
3283	0.08145292834
3284	0.08145169269
3285	0.08144336311
3286	0.08143099181
3287	0.0814179111
3288	0.08140469434
3289	0.08139244506
3290	0.08138324933
3291	0.08137715826
3292	0.08136744643
3293	0.08136607831
3294	0.08136105917
3295	0.08134962834
3296	0.08133737464
3297	0.08133308746
3298	0.08132727558
3299	0.08131908475
3300	0.08131215377
3301	0.08130498816
3302	0.08128977927
3303	0.08128183534
3304	0.08127497442
3305	0.08126984452
3306	0.0812644833
3307	0.08126004537
3308	0.08125407961
3309	0.08124575252
3310	0.08124396487
3311	0.08123585733
3312	0.08123406754
3313	0.08122955034
3314	0.08122658313
3315	0.08121621948
3316	0.08121184311
3317	0.08119512221
3318	0.0811828921
3319	0.08117308127
3320	0.08116972095
3321	0.0811628065
3322	0.08115763028
3323	0.08115246529
3324	0.08114413377
3325	0.0811396359
3326	0.08113180542
3327	0.08112228477
3328	0.0811169305
3329	0.08111517468
3330	0.08111143068
3331	0.08109793854
3332	0.08109660691
3333	0.08109300051
3334	0.08108196458
3335	0.08107161476
3336	0.0810671822
3337	0.08105902177
3338	0.08104978403
3339	0.08104032471
3340	0.08103900108
3341	0.08102740403
3342	0.08101782599
3343	0.08100677741
3344	0.08099524476
3345	0.08098680027
3346	0.08098347713
3347	0.08097367784
3348	0.08096818235
3349	0.08096012413
3350	0.08095903615
3351	0.08095311059
3352	0.08094391855
3353	0.08093241772
3354	0.08092189984
3355	0.08090702362
3356	0.08089611239
3357	0.08088910937
3358	0.08088451197
3359	0.08087599563
3360	0.08086395322
3361	0.0808499108
3362	0.08084016954
3363	0.08083498704
3364	0.08082957958
3365	0.08082162887
3366	0.08080948252
3367	0.08080495178
3368	0.08079299262
3369	0.08079168591
3370	0.0807824001
3371	0.08076969952
3372	0.0807629971
3373	0.08075607726
3374	0.08074753863
3375	0.08074193932
3376	0.08073320435
3377	0.08072206782
3378	0.08072077055
3379	0.08070833762
3380	0.08069117762
3381	0.08068968883
3382	0.08068006855
3383	0.08066930044
3384	0.08066601745
3385	0.08065038969
3386	0.08064374946
3387	0.08064192783
3388	0.08063581972
3389	0.08062839173
3390	0.0806167346
3391	0.08060429574
3392	0.08059518472
3393	0.08058864371
3394	0.08057601542
3395	0.08057034481
3396	0.08055652865
3397	0.08054978329
3398	0.08054449596
3399	0.08053279635
3400	0.08052711317
3401	0.08051234242
3402	0.08050562945
3403	0.08049529142
3404	0.08048599762
3405	0.08047440545
3406	0.08046527568
3407	0.08045393089
3408	0.08044863638
3409	0.0804407114
3410	0.0804364246
3411	0.080425917
3412	0.0804230801
3413	0.08041535579
3414	0.08040975928
3415	0.08040055378
3416	0.08039150574
3417	0.08038365805
3418	0.08037706308
3419	0.08036804095
3420	0.08036246569
3421	0.08036103415
3422	0.08035526521
3423	0.080342838
3424	0.0803341266
3425	0.08033273275
3426	0.08032665121
3427	0.08031811314
3428	0.08030734466
3429	0.08030100066
3430	0.08029982692
3431	0.0802886891
3432	0.08028342665
3433	0.08027187124
3434	0.08026487327
3435	0.08025704755
3436	0.08024995458
3437	0.08024688282
3438	0.08023554937
3439	0.08022652016
3440	0.08021899492
3441	0.08021772309
3442	0.08021481217
3443	0.08020685731
3444	0.08019641797
3445	0.08018740799
3446	0.08017862479
3447	0.08017284571
3448	0.08016212535
3449	0.08015407268
3450	0.08014885583
3451	0.08013693505
3452	0.08012875344
3453	0.08012440286
3454	0.08011956344
3455	0.08011530644
3456	0.08010885138
3457	0.08010398592
3458	0.08009628341
3459	0.08008785493
3460	0.08008227876
3461	0.08006980877
3462	0.08005812515
3463	0.08004930332
3464	0.08004203982
3465	0.08003446875
3466	0.0800242497
3467	0.08001999507
3468	0.0800138466
3469	0.0800074631
3470	0.08000190715
3471	0.07999317143
3472	0.07998211927
3473	0.0799753053
3474	0.0799645179
3475	0.07995889587
3476	0.07994932106
3477	0.07994753592
3478	0.07994333101
3479	0.07993151208
3480	0.07992326812
3481	0.07992198854
3482	0.07991663036
3483	0.07990552267
3484	0.07989760421
3485	0.07988362019
3486	0.07987577068
3487	0.07986743689
3488	0.07985823028
3489	0.07984896439
3490	0.07984780767
3491	0.07984092784
3492	0.07983229717
3493	0.07982122216
3494	0.07981040655
3495	0.0798035956
3496	0.07979449526
3497	0.07978292617
3498	0.0797737292
3499	0.07976714345
3500	0.07975772154
3501	0.07975645691
3502	0.07974867602
3503	0.0797410754
3504	0.07973679172
3505	0.07972420773
3506	0.07972294332
3507	0.07971515522
3508	0.07970674076
3509	0.07969772799
3510	0.07968782893
3511	0.0796791746
3512	0.07967078439
3513	0.07966974153
3514	0.07966302432
3515	0.07965540019
3516	0.07964698461
3517	0.07964183359
3518	0.07963434324
3519	0.07962678761
3520	0.07961254359
3521	0.07960411915
3522	0.07960138033
3523	0.07958949669
3524	0.07958533794
3525	0.07957987692
3526	0.07957359865
3527	0.07956249193
3528	0.07955573788
3529	0.07954567327
3530	0.07953744268
3531	0.0795315768
3532	0.07952416114
3533	0.07951632415
3534	0.0795102592
3535	0.07950696302
3536	0.07950286886
3537	0.0794876139
3538	0.07948060737
3539	0.0794737148
3540	0.07946713223
3541	0.07945341573
3542	0.07944436834
3543	0.07943699231
3544	0.07942970217
3545	0.07942423235
3546	0.07941784302
3547	0.07940937214
3548	0.07940097037
3549	0.07938606184
3550	0.07937871206
3551	0.07937121934
3552	0.07936223166
3553	0.07935676434
3554	0.07934682239
3555	0.0793410658
3556	0.07933341383
3557	0.07932595766
3558	0.07931883797
3559	0.07930753239
3560	0.07930337957
3561	0.07928957951
3562	0.07928064158
3563	0.07927210061
3564	0.07926533564
3565	0.07925832962
3566	0.07925377266
3567	0.07924838434
3568	0.07924123057
3569	0.07923236715
3570	0.0792314273
3571	0.07922627795
3572	0.07921747978
3573	0.07921628117
3574	0.07920829683
3575	0.07919731168
3576	0.07918411467
3577	0.07917464495
3578	0.07916289526
3579	0.07915737572
3580	0.07914975695
3581	0.07914128784
3582	0.0791329793
3583	0.07912887175
3584	0.07911275531
3585	0.0791020498
3586	0.07909672043
3587	0.07909017356
3588	0.07908649269
3589	0.07908511548
3590	0.07907802646
3591	0.07907403467
3592	0.07906388474
3593	0.07905740872
3594	0.0790507242
3595	0.07903901275
3596	0.07903223263
3597	0.07903104959
3598	0.07902356982
3599	0.07901994584
3600	0.07900965885
3601	0.0790044665
3602	0.07899751656
3603	0.07899345994
3604	0.0789905469
3605	0.07898138315
3606	0.07897447418
3607	0.07896856237
3608	0.07895835566
3609	0.07895112986
3610	0.07894578626
3611	0.07894157381
3612	0.07893075765
3613	0.07892670796
3614	0.07891585877
3615	0.07890472278
3616	0.07889862913
3617	0.07888761285
3618	0.07887998128
3619	0.07887234571
3620	0.07886438039
3621	0.07885937286
3622	0.07884919364
3623	0.07884561335
3624	0.07883744883
3625	0.07882887327
3626	0.07882000907
3627	0.07881648389
3628	0.0788092519
3629	0.07880048347
3630	0.07879192874
3631	0.07878502404
3632	0.0787802928
3633	0.07877252193
3634	0.07876291555
3635	0.07875885918
3636	0.0787542834
3637	0.07874834163
3638	0.07874322132
3639	0.07873229346
3640	0.07872396073
3641	0.07871638005
3642	0.07871016628
3643	0.07870779741
3644	0.07870480234
3645	0.07869649099
3646	0.07869333607
3647	0.07868953052
3648	0.0786756882
3649	0.07867405068
3650	0.07866826458
3651	0.07866187186
3652	0.07865448821
3653	0.07864388183
3654	0.07863287132
3655	0.07863171922
3656	0.07862346359
3657	0.07861637739
3658	0.07861200324
3659	0.07860327663
3660	0.07859701442
3661	0.07859306375
3662	0.07858480478
3663	0.07857937313
3664	0.07857332116
3665	0.07856076188
3666	0.07855248834
3667	0.07854308164
3668	0.07854193892
3669	0.07853487169
3670	0.07852585602
3671	0.07851616593
3672	0.07851349715
3673	0.07849988103
3674	0.07849277006
3675	0.07848128337
3676	0.07847490854
3677	0.07847025681
3678	0.07846041074
3679	0.07844702607
3680	0.07844359303
3681	0.07843519776
3682	0.07843003546
3683	0.07842210092
3684	0.07841366568
3685	0.07840571252
3686	0.07840000687
3687	0.07838867864
3688	0.07837752509
3689	0.07837209034
3690	0.07836713227
3691	0.07835912912
3692	0.07835216096
3693	0.07834443112
3694	0.07834071725
3695	0.07833777212
3696	0.07833254088
3697	0.0783219865
3698	0.07831207908
3699	0.07830145859
3700	0.07829414232
3701	0.07828971733
3702	0.07828679669
3703	0.07828180825
3704	0.07827161594
3705	0.07825728476
3706	0.07824812546
3707	0.07824319413
3708	0.07823514848
3709	0.07823193615
3710	0.07822596748
3711	0.07822107773
3712	0.07821689021
3713	0.07820722463
3714	0.07820447103
3715	0.0781972192
3716	0.07818947821
3717	0.07818675162
3718	0.07817888301
3719	0.07817520322
3720	0.07817020824
3721	0.07815703825
3722	0.07815086761
3723	0.07814610291
3724	0.0781411813
3725	0.07813305119
3726	0.07812790408
3727	0.07811656107
3728	0.0781059609
3729	0.07809509371
3730	0.07808205708
3731	0.07807213086
3732	0.07806420124
3733	0.07805934426
3734	0.07805238248
3735	0.07804544349
3736	0.07803896844
3737	0.07803205864
3738	0.07801661735
3739	0.07801427743
3740	0.07801179193
3741	0.07799809389
3742	0.07799094881
3743	0.07798400851
3744	0.07797742532
3745	0.0779669484
3746	0.07796338974
3747	0.07796068483
3748	0.07795133238
3749	0.0779440467
3750	0.07793676613
3751	0.07792954552
3752	0.07792296968
3753	0.07791757486
3754	0.07790925041
3755	0.07790153647
3756	0.07789771124
3757	0.07789488728
3758	0.0778886425
3759	0.0778815474
3760	0.07787469715
3761	0.07786645725
3762	0.07785364819
3763	0.07784671039
3764	0.0778440478
3765	0.07783567356
3766	0.07782959444
3767	0.07782318031
3768	0.07781395834
3769	0.0778062526
3770	0.07779295539
3771	0.0777825335
3772	0.07777595962
3773	0.07777013703
3774	0.07776335563
3775	0.07775388109
3776	0.07775055526
3777	0.07774750882
3778	0.07773555385
3779	0.07773411255
3780	0.07772287382
3781	0.07771947587
3782	0.07771468231
3783	0.07770187879
3784	0.07769244565
3785	0.07768421556
3786	0.07767907802
3787	0.07767758924
3788	0.07766946158
3789	0.07766269122
3790	0.07766030944
3791	0.07765258832
3792	0.07764873857
3793	0.07764092482
3794	0.07763343156
3795	0.07762721333
3796	0.07762116187
3797	0.07761853553
3798	0.07761525863
3799	0.07760721168
3800	0.0775987152
3801	0.07759570807
3802	0.07759264191
3803	0.07758302971
3804	0.07757154371
3805	0.0775638157
3806	0.07755644809
3807	0.07755045419
3808	0.07754769725
3809	0.07754155878
3810	0.07753831487
3811	0.07753636269
3812	0.07753338882
3813	0.07752632408
3814	0.07751828006
3815	0.07751261876
3816	0.07750587182
3817	0.0774977847
3818	0.07749285002
3819	0.07748682437
3820	0.07747956192
3821	0.07747035967
3822	0.07746273694
3823	0.07745853263
3824	0.07745603187
3825	0.07745446974
3826	0.07744815745
3827	0.07744562145
3828	0.07743751013
3829	0.07742748098
3830	0.07742492364
3831	0.07741896646
3832	0.07741171905
3833	0.07740386219
3834	0.07739529161
3835	0.07738688121
3836	0.0773805208
3837	0.07737087036
3838	0.07736330776
3839	0.07735761813
3840	0.07734928881
3841	0.07734006471
3842	0.07733135107
3843	0.07732506429
3844	0.07731750614
3845	0.07730960454
3846	0.07729843883
3847	0.07729590443
3848	0.07728544372
3849	0.0772787563
3850	0.07727173859
3851	0.07726562273
3852	0.07726122255
3853	0.07725715028
3854	0.07725122166
3855	0.07724108767
3856	0.07723810981
3857	0.07722675233
3858	0.07721888505
3859	0.07721141384
3860	0.07721041776
3861	0.07720605594
3862	0.07719538203
3863	0.07718898769
3864	0.07718131377
3865	0.07717419104
3866	0.07716818759
3867	0.07715718116
3868	0.0771469828
3869	0.07713683687
3870	0.07712631815
3871	0.07711821244
3872	0.07711473181
3873	0.07710453102
3874	0.07709801515
3875	0.07709289986
3876	0.07708656629
3877	0.07707735694
3878	0.07706959773
3879	0.07706044102
3880	0.07705341825
3881	0.0770509137
3882	0.07704670804
3883	0.07703884062
3884	0.07702632693
3885	0.07702242957
3886	0.07701455254
3887	0.0770045428
3888	0.07699210956
3889	0.07698650192
3890	0.07698542882
3891	0.07697881948
3892	0.07697138005
3893	0.07696153777
3894	0.0769541022
3895	0.07694780048
3896	0.07694435665
3897	0.0769343573
3898	0.07692620281
3899	0.07692130751
3900	0.07691587504
3901	0.07690689052
3902	0.07689957839
3903	0.07689597598
3904	0.07689112071
3905	0.07688362329
3906	0.07687581013
3907	0.07686621507
3908	0.0768596171
3909	0.07685137237
3910	0.07684408218
3911	0.07684068961
3912	0.07682743184
3913	0.07682299579
3914	0.07681286176
3915	0.07680841657
3916	0.07679950988
3917	0.07679160308
3918	0.07678640663
3919	0.07678392041
3920	0.07677664937
3921	0.07677026832
3922	0.07676385653
3923	0.07676123754
3924	0.07675021453
3925	0.07674190002
3926	0.07673435467
3927	0.07672927989
3928	0.07672332436
3929	0.0767085754
3930	0.07670432357
3931	0.07669730307
3932	0.07668993055
3933	0.07668344648
3934	0.07667655166
3935	0.07666565157
3936	0.07665616228
3937	0.07665390973
3938	0.07664645857
3939	0.07664131949
3940	0.07663632736
3941	0.07663051064
3942	0.07662807317
3943	0.07662093265
3944	0.07661850982
3945	0.07661091895
3946	0.07660880837
3947	0.07660596563
3948	0.07660066332
3949	0.07658812571
3950	0.07658603759
3951	0.07657388638
3952	0.07657055139
3953	0.07656010951
3954	0.07655372734
3955	0.076547404
3956	0.07654590578
3957	0.07654334284
3958	0.07653879043
3959	0.07653244834
3960	0.07652483737
3961	0.07651842923
3962	0.07651166014
3963	0.07650449353
3964	0.07649427115
3965	0.07648699245
3966	0.07648316376
3967	0.07647592518
3968	0.07646964836
3969	0.07646254659
3970	0.07645242923
3971	0.0764501102
3972	0.07643955467
3973	0.07643381477
3974	0.07642794513
3975	0.07642069984
3976	0.07641922654
3977	0.07641276052
3978	0.07640351008
3979	0.07639254707
3980	0.0763863634
3981	0.07637853689
3982	0.07637585206
3983	0.07636705999
3984	0.07636054487
3985	0.07635016702
3986	0.07634392087
3987	0.07633725049
3988	0.07633131962
3989	0.07632536255
3990	0.07631912645
3991	0.07631674964
3992	0.07631006018
3993	0.07630434344
3994	0.07630050068
3995	0.07629047613
3996	0.07628677174
3997	0.07628022377
3998	0.0762739681
3999	0.07626790546
4000	0.07626261759
4001	0.07625277048
4002	0.076246855
4003	0.07623603541
4004	0.07622626134
4005	0.07622049625
4006	0.0762180007
4007	0.07620911448
4008	0.07620108725
4009	0.07619834076
4010	0.07618956617
4011	0.07618508332
4012	0.07618173007
4013	0.07617325772
4014	0.07616399522
4015	0.07615875626
4016	0.07614995789
4017	0.07614332163
4018	0.07613530625
4019	0.07612742812
4020	0.07612401787
4021	0.07611718662
4022	0.07610819025
4023	0.07609822017
4024	0.07609493398
4025	0.07608472691
4026	0.07607665732
4027	0.07606354248
4028	0.07605649315
4029	0.07605040447
4030	0.07604389448
4031	0.07603919705
4032	0.07603055666
4033	0.07602611832
4034	0.07602409353
4035	0.0760213794
4036	0.07600833139
4037	0.07600150692
4038	0.07599925065
4039	0.07599346865
4040	0.07598778924
4041	0.07597781839
4042	0.07597581649
4043	0.07596810701
4044	0.07596534612
4045	0.07596355021
4046	0.07595708808
4047	0.075948261
4048	0.07594607746
4049	0.07593537669
4050	0.07592572065
4051	0.07591628714
4052	0.07591525365
4053	0.07591383753
4054	0.07590667646
4055	0.07589703534
4056	0.07589017916
4057	0.07588682684
4058	0.07588329656
4059	0.07587297256
4060	0.07587118571
4061	0.07586577161
4062	0.07585595819
4063	0.07584834137
4064	0.07584162735
4065	0.0758379825
4066	0.07582887186
4067	0.07582004297
4068	0.07580917424
4069	0.07579952233
4070	0.07579584612
4071	0.0757922771
4072	0.07579110798
4073	0.07578467089
4074	0.07578001989
4075	0.07577461818
4076	0.07576867156
4077	0.07575990206
4078	0.07574985915
4079	0.07574218516
4080	0.07573395613
4081	0.07572751707
4082	0.07572058119
4083	0.07571416141
4084	0.07570921762
4085	0.0757003349
4086	0.07568966178
4087	0.0756832743
4088	0.07567882656
4089	0.07566640066
4090	0.07566033938
4091	0.07564976439
4092	0.07563926891
4093	0.07563405862
4094	0.07562644484
4095	0.07561799935
4096	0.07560559762
4097	0.07559535674
4098	0.0755868851
4099	0.075581469
4100	0.07557250619
4101	0.0755597865
4102	0.07555763764
4103	0.075551671
4104	0.07554607853
4105	0.07553651762
4106	0.07552973302
4107	0.07552009313
4108	0.07551391879
4109	0.07550615376
4110	0.07549805413
4111	0.07549209148
4112	0.07548980028
4113	0.07548299642
4114	0.0754787519
4115	0.07547225474
4116	0.07546719341
4117	0.07546345103
4118	0.07545764033
4119	0.07544893974
4120	0.07543929631
4121	0.07543013291
4122	0.07542142608
4123	0.07541275502
4124	0.07540701947
4125	0.07540280794
4126	0.07539371227
4127	0.0753896222
4128	0.07538736357
4129	0.07537533835
4130	0.07536658612
4131	0.0753577382
4132	0.075348328
4133	0.07534515584
4134	0.07533428015
4135	0.07532768266
4136	0.07532529315
4137	0.07531820797
4138	0.07530872326
4139	0.07530142609
4140	0.07529453076
4141	0.07528848012
4142	0.07528205705
4143	0.07527326234
4144	0.07526686551
4145	0.07526017312
4146	0.07525333294
4147	0.07525255976
4148	0.07524605693
4149	0.07523939642
4150	0.07523375323
4151	0.07522482673
4152	0.07521203694
4153	0.07520927296
4154	0.07520395897
4155	0.07519944791
4156	0.07519287144
4157	0.07517988409
4158	0.07517576899
4159	0.07517121956
4160	0.07516187347
4161	0.07515155616
4162	0.07514660128
4163	0.07513654396
4164	0.0751319583
4165	0.07512612836
4166	0.07511862099
4167	0.07511125859
4168	0.075106211
4169	0.07509948831
4170	0.07509218112
4171	0.07508810521
4172	0.07508730348
4173	0.07508168735
4174	0.07507758349
4175	0.07507167243
4176	0.07505888616
4177	0.07505557016
4178	0.07505180397
4179	0.07504894868
4180	0.0750383708
4181	0.07503738517
4182	0.07503099101
4183	0.07502197476
4184	0.07501448759
4185	0.07500889679
4186	0.07500221729
4187	0.07499301287
4188	0.07499129893
4189	0.07498515063
4190	0.0749756522
4191	0.0749694504
4192	0.07496574653
4193	0.07495658003
4194	0.07495130844
4195	0.07494108111
4196	0.07493368226
4197	0.07492572609
4198	0.07491992873
4199	0.07491426728
4200	0.07491237598
4201	0.07491021926
4202	0.07490058386
4203	0.07489739041
4204	0.07489387046
4205	0.07488829956
4206	0.07488373997
4207	0.07487202934
4208	0.07486386407
4209	0.07485775058
4210	0.07485371522
4211	0.07484688251
4212	0.07484590063
4213	0.07483730358
4214	0.07482792286
4215	0.07481391759
4216	0.07480701559
4217	0.07480120641
4218	0.07479786235
4219	0.07479080311
4220	0.07478384605
4221	0.07477804664
4222	0.07477133802
4223	0.07476507308
4224	0.07475861897
4225	0.07474858755
4226	0.07474088163
4227	0.07472840885
4228	0.07472234007
4229	0.07471835725
4230	0.07471493388
4231	0.07471185374
4232	0.07470306924
4233	0.07469723279
4234	0.07469061738
4235	0.07468505969
4236	0.07467976648
4237	0.07467530402
4238	0.07466765305
4239	0.07466125933
4240	0.07465677118
4241	0.07465145705
4242	0.07464580972
4243	0.07463860888
4244	0.07463180971
4245	0.07462691135
4246	0.0746213616
4247	0.07461515418
4248	0.07460800813
4249	0.07460098708
4250	0.0745950373
4251	0.07458629615
4252	0.07457954436
4253	0.07457270929
4254	0.07456906737
4255	0.07456629143
4256	0.07456127503
4257	0.07455275517
4258	0.07454283248
4259	0.07453135632
4260	0.0745187558
4261	0.07451669313
4262	0.07451163325
4263	0.07450669876
4264	0.07450101376
4265	0.07449153291
4266	0.07448430649
4267	0.0744807721
4268	0.07447636027
4269	0.07446711569
4270	0.07445977255
4271	0.07445264664
4272	0.07444642656
4273	0.07443436103
4274	0.07442835962
4275	0.07442178093
4276	0.0744133176
4277	0.07440437416
4278	0.07439912094
4279	0.07439833885
4280	0.07439144703
4281	0.07438542544
4282	0.07437967342
4283	0.07437252652
4284	0.07436811447
4285	0.07436584909
4286	0.07435860701
4287	0.07435194256
4288	0.07434637226
4289	0.07433834902
4290	0.07433410229
4291	0.07432507509
4292	0.07431344583
4293	0.07430763467
4294	0.0743007379
4295	0.07429513163
4296	0.07429191506
4297	0.07428407143
4298	0.07427981269
4299	0.07427395749
4300	0.07426624037
4301	0.07425619404
4302	0.07424725625
4303	0.07423546789
4304	0.07422757412
4305	0.07422319578
4306	0.07421534383
4307	0.07420400819
4308	0.07419694529
4309	0.07419334964
